target_node,root_cause_node,issue_type,severity,affected_column,paths,IssueNumber,DetailedPathDescription,timestamp,textual_representation,structured_textual_summary
PetAdoptionStatusUpdater/prod_AWS::ApiGateway::Stage,lambdastatusupdater_AWS::Lambda::Function,latency,0.104043437,latency_p99,"['PetSite', 'payforadoption_AWS::ECS::Container', 'PetAdoptionStatusUpdater/prod_AWS::ApiGateway::Stage', 'lambdastatusupdater_AWS::Lambda', 'lambdastatusupdater_AWS::Lambda::Function']",2_11,"The path of the issue is from PetSite, through payforadoption_AWS::ECS::Container to PetAdoptionStatusUpdater/prod_AWS::ApiGateway::Stage to lambdastatusupdater_AWS::Lambda, to lambdastatusupdater_AWS::Lambda::Function.",2023-04-19 5:27,"On 2023-04-19 5:27, a latency issue with severity 0.10 was detected. Root Cause Node: lambdastatusupdater_AWS::Lambda::Function, Target Node: PetAdoptionStatusUpdater/prod_AWS::ApiGateway::Stage, Affected Metric: latency_p99. Path: ['PetSite', 'payforadoption_AWS::ECS::Container', 'PetAdoptionStatusUpdater/prod_AWS::ApiGateway::Stage', 'lambdastatusupdater_AWS::Lambda', 'lambdastatusupdater_AWS::Lambda::Function']","On 2023-04-19 5:27, a latency issue was detected. The issue had a severity of 0.10, with 'lambdastatusupdater_AWS::Lambda::Function' identified as the root cause and 'PetAdoptionStatusUpdater/prod_AWS::ApiGateway::Stage' as the target. The affected metric was 'latency_p99'. The path involved: ['PetSite', 'payforadoption_AWS::ECS::Container', 'PetAdoptionStatusUpdater/prod_AWS::ApiGateway::Stage', 'lambdastatusupdater_AWS::Lambda', 'lambdastatusupdater_AWS::Lambda::Function']."
lambda_step_priceGreaterThan55_AWS::Lambda::Function,AWS::StepFunctions::StateMachine,latency,0.046524412,latency_p99,"['AWS::StepFunctions::StateMachine', 'lambda_step_priceGreaterThan55_AWS::Lambda', 'lambda_step_priceGreaterThan55_AWS::Lambda::Function']",1_45,"The path of the issue is from AWS::StepFunctions::StateMachine, through lambda_step_priceGreaterThan55_AWS::Lambda, to lambda_step_priceGreaterThan55_AWS::Lambda::Function.",2023-04-18 21:52,"On 2023-04-18 21:52, a latency issue with severity 0.05 was detected. Root Cause Node: AWS::StepFunctions::StateMachine, Target Node: lambda_step_priceGreaterThan55_AWS::Lambda::Function, Affected Metric: latency_p99. Path: ['AWS::StepFunctions::StateMachine', 'lambda_step_priceGreaterThan55_AWS::Lambda', 'lambda_step_priceGreaterThan55_AWS::Lambda::Function']","On 2023-04-18 21:52, a latency issue was detected. The issue had a severity of 0.05, with 'AWS::StepFunctions::StateMachine' identified as the root cause and 'lambda_step_priceGreaterThan55_AWS::Lambda::Function' as the target. The affected metric was 'latency_p99'. The path involved: ['AWS::StepFunctions::StateMachine', 'lambda_step_priceGreaterThan55_AWS::Lambda', 'lambda_step_priceGreaterThan55_AWS::Lambda::Function']."
petlistadoptions_AWS::ECS::Fargate,PGSQL Query_remote,latency,0.119814983,latency_Average,"['petlistadoptions_AWS::ECS::Fargate', 'PGSQL Query_remote']",1_37,The path of the issue is from petlistadoptions_AWS::ECS::Fargate to PGSQL Query_remote.,2023-04-18 21:52,"On 2023-04-18 21:52, a latency issue with severity 0.12 was detected. Root Cause Node: PGSQL Query_remote, Target Node: petlistadoptions_AWS::ECS::Fargate, Affected Metric: latency_Average. Path: ['petlistadoptions_AWS::ECS::Fargate', 'PGSQL Query_remote']","On 2023-04-18 21:52, a latency issue was detected. The issue had a severity of 0.12, with 'PGSQL Query_remote' identified as the root cause and 'petlistadoptions_AWS::ECS::Fargate' as the target. The affected metric was 'latency_Average'. The path involved: ['petlistadoptions_AWS::ECS::Fargate', 'PGSQL Query_remote']."
DynamoDB_AWS::DynamoDB,lambda_step_readDDB,latency,0.050884036,latency_p90,"['lambda_step_readDDB_AWS::Lambda::Function', 'lambda_step_readDDB', 'DynamoDB_AWS::DynamoDB']",2_24,"The path of the issue is from lambda_step_readDDB_AWS::Lambda::Function, through lambda_step_readDDB, to DynamoDB_AWS::DynamoDB.",2023-04-19 5:27,"On 2023-04-19 5:27, a latency issue with severity 0.05 was detected. Root Cause Node: lambda_step_readDDB, Target Node: DynamoDB_AWS::DynamoDB, Affected Metric: latency_p90. Path: ['lambda_step_readDDB_AWS::Lambda::Function', 'lambda_step_readDDB', 'DynamoDB_AWS::DynamoDB']","On 2023-04-19 5:27, a latency issue was detected. The issue had a severity of 0.05, with 'lambda_step_readDDB' identified as the root cause and 'DynamoDB_AWS::DynamoDB' as the target. The affected metric was 'latency_p90'. The path involved: ['lambda_step_readDDB_AWS::Lambda::Function', 'lambda_step_readDDB', 'DynamoDB_AWS::DynamoDB']."
lambda_step_readDDB_AWS::Lambda::Function,lambda_step_readDDB,latency,0.043707513,latency_p99,"['lambda_step_readDDB_AWS::Lambda::Function', 'lambda_step_readDDB']",0_10,The path of the issue is from lambda_step_readDDB_AWS::Lambda::Function to lambda_step_readDDB.,2023-04-18 22:22,"On 2023-04-18 22:22, a latency issue with severity 0.04 was detected. Root Cause Node: lambda_step_readDDB, Target Node: lambda_step_readDDB_AWS::Lambda::Function, Affected Metric: latency_p99. Path: ['lambda_step_readDDB_AWS::Lambda::Function', 'lambda_step_readDDB']","On 2023-04-18 22:22, a latency issue was detected. The issue had a severity of 0.04, with 'lambda_step_readDDB' identified as the root cause and 'lambda_step_readDDB_AWS::Lambda::Function' as the target. The affected metric was 'latency_p99'. The path involved: ['lambda_step_readDDB_AWS::Lambda::Function', 'lambda_step_readDDB']."
lambda_step_priceGreaterThan55_AWS::Lambda,lambda_step_priceGreaterThan55_AWS::Lambda::Function,latency,0.033544214,latency_Average,"['StepFnStateMachine76D362E8-T67Tg48ke8oK_client', 'AWS::StepFunctions::StateMachine', 'lambda_step_priceGreaterThan55_AWS::Lambda', 'lambda_step_priceGreaterThan55_AWS::Lambda::Function', 'lambda_step_priceGreaterThan55', 'Evidently_AWS::Evidently']",0_34,"The path of the issue is from StepFnStateMachine76D362E8-T67Tg48ke8oK_client, through AWS::StepFunctions::StateMachine to lambda_step_priceGreaterThan55_AWS::Lambda to lambda_step_priceGreaterThan55_AWS::Lambda::Function to lambda_step_priceGreaterThan55, to Evidently_AWS::Evidently.",2023-04-18 22:22,"On 2023-04-18 22:22, a latency issue with severity 0.03 was detected. Root Cause Node: lambda_step_priceGreaterThan55_AWS::Lambda::Function, Target Node: lambda_step_priceGreaterThan55_AWS::Lambda, Affected Metric: latency_Average. Path: ['StepFnStateMachine76D362E8-T67Tg48ke8oK_client', 'AWS::StepFunctions::StateMachine', 'lambda_step_priceGreaterThan55_AWS::Lambda', 'lambda_step_priceGreaterThan55_AWS::Lambda::Function', 'lambda_step_priceGreaterThan55', 'Evidently_AWS::Evidently']","On 2023-04-18 22:22, a latency issue was detected. The issue had a severity of 0.03, with 'lambda_step_priceGreaterThan55_AWS::Lambda::Function' identified as the root cause and 'lambda_step_priceGreaterThan55_AWS::Lambda' as the target. The affected metric was 'latency_Average'. The path involved: ['StepFnStateMachine76D362E8-T67Tg48ke8oK_client', 'AWS::StepFunctions::StateMachine', 'lambda_step_priceGreaterThan55_AWS::Lambda', 'lambda_step_priceGreaterThan55_AWS::Lambda::Function', 'lambda_step_priceGreaterThan55', 'Evidently_AWS::Evidently']."
PetSite,PetSearch_AWS::ECS::Fargate,latency,0.090679958,availability_Average,"['PetSite', 'petlistadoptions_AWS::ECS::Fargate', 'PetSearch_AWS::ECS::Fargate']",2_27,"The path of the issue is from PetSite, through petlistadoptions_AWS::ECS::Fargate, to PetSearch_AWS::ECS::Fargate.",2023-04-19 5:27,"On 2023-04-19 5:27, a latency issue with severity 0.09 was detected. Root Cause Node: PetSearch_AWS::ECS::Fargate, Target Node: PetSite, Affected Metric: availability_Average. Path: ['PetSite', 'petlistadoptions_AWS::ECS::Fargate', 'PetSearch_AWS::ECS::Fargate']","On 2023-04-19 5:27, a latency issue was detected. The issue had a severity of 0.09, with 'PetSearch_AWS::ECS::Fargate' identified as the root cause and 'PetSite' as the target. The affected metric was 'availability_Average'. The path involved: ['PetSite', 'petlistadoptions_AWS::ECS::Fargate', 'PetSearch_AWS::ECS::Fargate']."
169.254.170.2_remote,PetSearch_AWS::ECS::Fargate,latency,0.08630612,latency_p99,"['PetSearch_client', 'PetSearch_AWS::ECS::Fargate', '169.254.170.2_remote']",0_14,"The path of the issue is from PetSearch_client, through PetSearch_AWS::ECS::Fargate, to 169.254.170.2_remote.",2023-04-18 22:22,"On 2023-04-18 22:22, a latency issue with severity 0.09 was detected. Root Cause Node: PetSearch_AWS::ECS::Fargate, Target Node: 169.254.170.2_remote, Affected Metric: latency_p99. Path: ['PetSearch_client', 'PetSearch_AWS::ECS::Fargate', '169.254.170.2_remote']","On 2023-04-18 22:22, a latency issue was detected. The issue had a severity of 0.09, with 'PetSearch_AWS::ECS::Fargate' identified as the root cause and '169.254.170.2_remote' as the target. The affected metric was 'latency_p99'. The path involved: ['PetSearch_client', 'PetSearch_AWS::ECS::Fargate', '169.254.170.2_remote']."
lambda_step_readDDB_AWS::Lambda,lambda_step_readDDB_AWS::Lambda::Function,latency,0.114134106,latency_p90,"['lambda_step_readDDB_AWS::Lambda', 'lambda_step_readDDB_AWS::Lambda::Function']",2_43,The path of the issue is from lambda_step_readDDB_AWS::Lambda to lambda_step_readDDB_AWS::Lambda::Function.,2023-04-19 5:27,"On 2023-04-19 5:27, a latency issue with severity 0.11 was detected. Root Cause Node: lambda_step_readDDB_AWS::Lambda::Function, Target Node: lambda_step_readDDB_AWS::Lambda, Affected Metric: latency_p90. Path: ['lambda_step_readDDB_AWS::Lambda', 'lambda_step_readDDB_AWS::Lambda::Function']","On 2023-04-19 5:27, a latency issue was detected. The issue had a severity of 0.11, with 'lambda_step_readDDB_AWS::Lambda::Function' identified as the root cause and 'lambda_step_readDDB_AWS::Lambda' as the target. The affected metric was 'latency_p90'. The path involved: ['lambda_step_readDDB_AWS::Lambda', 'lambda_step_readDDB_AWS::Lambda::Function']."
AWS::StepFunctions::StateMachine,lambda_step_priceGreaterThan55_AWS::Lambda,latency,0.058212378,latency_p90,"['AWS::StepFunctions::StateMachine', 'lambda_step_priceGreaterThan55_AWS::Lambda']",1_25,The path of the issue is from AWS::StepFunctions::StateMachine to lambda_step_priceGreaterThan55_AWS::Lambda.,2023-04-18 21:52,"On 2023-04-18 21:52, a latency issue with severity 0.06 was detected. Root Cause Node: lambda_step_priceGreaterThan55_AWS::Lambda, Target Node: AWS::StepFunctions::StateMachine, Affected Metric: latency_p90. Path: ['AWS::StepFunctions::StateMachine', 'lambda_step_priceGreaterThan55_AWS::Lambda']","On 2023-04-18 21:52, a latency issue was detected. The issue had a severity of 0.06, with 'lambda_step_priceGreaterThan55_AWS::Lambda' identified as the root cause and 'AWS::StepFunctions::StateMachine' as the target. The affected metric was 'latency_p90'. The path involved: ['AWS::StepFunctions::StateMachine', 'lambda_step_priceGreaterThan55_AWS::Lambda']."
lambda_step_priceLessThan55_AWS::Lambda,lambda_step_priceLessThan55_AWS::Lambda::Function,latency,0.090242852,latency_Average,"['lambda_step_priceLessThan55_AWS::Lambda', 'lambda_step_priceLessThan55_AWS::Lambda::Function']",2_34,The path of the issue is from lambda_step_priceLessThan55_AWS::Lambda to lambda_step_priceLessThan55_AWS::Lambda::Function.,2023-04-19 5:27,"On 2023-04-19 5:27, a latency issue with severity 0.09 was detected. Root Cause Node: lambda_step_priceLessThan55_AWS::Lambda::Function, Target Node: lambda_step_priceLessThan55_AWS::Lambda, Affected Metric: latency_Average. Path: ['lambda_step_priceLessThan55_AWS::Lambda', 'lambda_step_priceLessThan55_AWS::Lambda::Function']","On 2023-04-19 5:27, a latency issue was detected. The issue had a severity of 0.09, with 'lambda_step_priceLessThan55_AWS::Lambda::Function' identified as the root cause and 'lambda_step_priceLessThan55_AWS::Lambda' as the target. The affected metric was 'latency_Average'. The path involved: ['lambda_step_priceLessThan55_AWS::Lambda', 'lambda_step_priceLessThan55_AWS::Lambda::Function']."
PGSQL Query_remote,petlistadoptions_AWS::ECS::Fargate,latency,0.107488243,availability_Average,"['petlistadoptions_AWS::ECS::Fargate', 'PGSQL Query_remote']",1_48,The path of the issue is from petlistadoptions_AWS::ECS::Fargate to PGSQL Query_remote.,2023-04-18 21:52,"On 2023-04-18 21:52, a latency issue with severity 0.11 was detected. Root Cause Node: petlistadoptions_AWS::ECS::Fargate, Target Node: PGSQL Query_remote, Affected Metric: availability_Average. Path: ['petlistadoptions_AWS::ECS::Fargate', 'PGSQL Query_remote']","On 2023-04-18 21:52, a latency issue was detected. The issue had a severity of 0.11, with 'petlistadoptions_AWS::ECS::Fargate' identified as the root cause and 'PGSQL Query_remote' as the target. The affected metric was 'availability_Average'. The path involved: ['petlistadoptions_AWS::ECS::Fargate', 'PGSQL Query_remote']."
StepFnStateMachine76D362E8-T67Tg48ke8oK_client,lambda_step_priceLessThan55_AWS::Lambda,latency,0.106527054,availability_Average,"['StepFnStateMachine76D362E8-T67Tg48ke8oK_client', 'AWS::StepFunctions::StateMachine', 'lambda_step_priceLessThan55_AWS::Lambda', 'lambda_step_priceLessThan55_AWS::Lambda::Function', 'lambda_step_priceLessThan55']",2_42,"The path of the issue is from StepFnStateMachine76D362E8-T67Tg48ke8oK_client, through AWS::StepFunctions::StateMachine to lambda_step_priceLessThan55_AWS::Lambda to lambda_step_priceLessThan55_AWS::Lambda::Function, to lambda_step_priceLessThan55.",2023-04-19 5:27,"On 2023-04-19 5:27, a latency issue with severity 0.11 was detected. Root Cause Node: lambda_step_priceLessThan55_AWS::Lambda, Target Node: StepFnStateMachine76D362E8-T67Tg48ke8oK_client, Affected Metric: availability_Average. Path: ['StepFnStateMachine76D362E8-T67Tg48ke8oK_client', 'AWS::StepFunctions::StateMachine', 'lambda_step_priceLessThan55_AWS::Lambda', 'lambda_step_priceLessThan55_AWS::Lambda::Function', 'lambda_step_priceLessThan55']","On 2023-04-19 5:27, a latency issue was detected. The issue had a severity of 0.11, with 'lambda_step_priceLessThan55_AWS::Lambda' identified as the root cause and 'StepFnStateMachine76D362E8-T67Tg48ke8oK_client' as the target. The affected metric was 'availability_Average'. The path involved: ['StepFnStateMachine76D362E8-T67Tg48ke8oK_client', 'AWS::StepFunctions::StateMachine', 'lambda_step_priceLessThan55_AWS::Lambda', 'lambda_step_priceLessThan55_AWS::Lambda::Function', 'lambda_step_priceLessThan55']."
lambda_step_readDDB,DynamoDB_AWS::DynamoDB,latency,0.069010133,latency_p95,"['lambda_step_readDDB', 'DynamoDB_AWS::DynamoDB']",2_35,The path of the issue is from lambda_step_readDDB to DynamoDB_AWS::DynamoDB.,2023-04-19 5:27,"On 2023-04-19 5:27, a latency issue with severity 0.07 was detected. Root Cause Node: DynamoDB_AWS::DynamoDB, Target Node: lambda_step_readDDB, Affected Metric: latency_p95. Path: ['lambda_step_readDDB', 'DynamoDB_AWS::DynamoDB']","On 2023-04-19 5:27, a latency issue was detected. The issue had a severity of 0.07, with 'DynamoDB_AWS::DynamoDB' identified as the root cause and 'lambda_step_readDDB' as the target. The affected metric was 'latency_p95'. The path involved: ['lambda_step_readDDB', 'DynamoDB_AWS::DynamoDB']."
lambda_step_priceGreaterThan55_AWS::Lambda,Evidently_AWS::Evidently,latency,0.061484143,latency_p95,"['AWS::StepFunctions::StateMachine', 'lambda_step_priceGreaterThan55_AWS::Lambda', 'lambda_step_priceGreaterThan55_AWS::Lambda::Function', 'lambda_step_priceGreaterThan55', 'Evidently_AWS::Evidently']",2_3,"The path of the issue is from AWS::StepFunctions::StateMachine, through lambda_step_priceGreaterThan55_AWS::Lambda to lambda_step_priceGreaterThan55_AWS::Lambda::Function to lambda_step_priceGreaterThan55, to Evidently_AWS::Evidently.",2023-04-19 5:27,"On 2023-04-19 5:27, a latency issue with severity 0.06 was detected. Root Cause Node: Evidently_AWS::Evidently, Target Node: lambda_step_priceGreaterThan55_AWS::Lambda, Affected Metric: latency_p95. Path: ['AWS::StepFunctions::StateMachine', 'lambda_step_priceGreaterThan55_AWS::Lambda', 'lambda_step_priceGreaterThan55_AWS::Lambda::Function', 'lambda_step_priceGreaterThan55', 'Evidently_AWS::Evidently']","On 2023-04-19 5:27, a latency issue was detected. The issue had a severity of 0.06, with 'Evidently_AWS::Evidently' identified as the root cause and 'lambda_step_priceGreaterThan55_AWS::Lambda' as the target. The affected metric was 'latency_p95'. The path involved: ['AWS::StepFunctions::StateMachine', 'lambda_step_priceGreaterThan55_AWS::Lambda', 'lambda_step_priceGreaterThan55_AWS::Lambda::Function', 'lambda_step_priceGreaterThan55', 'Evidently_AWS::Evidently']."
petlistadoptions_client,petlistadoptions_AWS::ECS::Fargate,latency,0.120526767,latency_p90,"['petlistadoptions_client', 'petlistadoptions_AWS::ECS::Fargate', 'PetSearch_AWS::ECS::Fargate', 'AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement']",0_30,"The path of the issue is from petlistadoptions_client, through petlistadoptions_AWS::ECS::Fargate to PetSearch_AWS::ECS::Fargate, to AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement.",2023-04-18 22:22,"On 2023-04-18 22:22, a latency issue with severity 0.12 was detected. Root Cause Node: petlistadoptions_AWS::ECS::Fargate, Target Node: petlistadoptions_client, Affected Metric: latency_p90. Path: ['petlistadoptions_client', 'petlistadoptions_AWS::ECS::Fargate', 'PetSearch_AWS::ECS::Fargate', 'AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement']","On 2023-04-18 22:22, a latency issue was detected. The issue had a severity of 0.12, with 'petlistadoptions_AWS::ECS::Fargate' identified as the root cause and 'petlistadoptions_client' as the target. The affected metric was 'latency_p90'. The path involved: ['petlistadoptions_client', 'petlistadoptions_AWS::ECS::Fargate', 'PetSearch_AWS::ECS::Fargate', 'AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement']."
petlistadoptions_AWS::ECS::Fargate,PetSite,latency,0.108285305,latency_Average,"['PetSite', 'petlistadoptions_AWS::ECS::Fargate', 'Servi-searc.us-west-2.elb.amazonaws.com_remote']",0_47,"The path of the issue is from PetSite, through petlistadoptions_AWS::ECS::Fargate, to Servi-searc.us-west-2.elb.amazonaws.com_remote.",2023-04-18 22:22,"On 2023-04-18 22:22, a latency issue with severity 0.11 was detected. Root Cause Node: PetSite, Target Node: petlistadoptions_AWS::ECS::Fargate, Affected Metric: latency_Average. Path: ['PetSite', 'petlistadoptions_AWS::ECS::Fargate', 'Servi-searc.us-west-2.elb.amazonaws.com_remote']","On 2023-04-18 22:22, a latency issue was detected. The issue had a severity of 0.11, with 'PetSite' identified as the root cause and 'petlistadoptions_AWS::ECS::Fargate' as the target. The affected metric was 'latency_Average'. The path involved: ['PetSite', 'petlistadoptions_AWS::ECS::Fargate', 'Servi-searc.us-west-2.elb.amazonaws.com_remote']."
lambdastatusupdater_AWS::Lambda::Function,petInfo_AWS::DynamoDB::Table,latency,0.063405994,latency_p50,"['lambdastatusupdater_AWS::Lambda::Function', 'petInfo_AWS::DynamoDB::Table']",2_26,The path of the issue is from lambdastatusupdater_AWS::Lambda::Function to petInfo_AWS::DynamoDB::Table.,2023-04-19 5:27,"On 2023-04-19 5:27, a latency issue with severity 0.06 was detected. Root Cause Node: petInfo_AWS::DynamoDB::Table, Target Node: lambdastatusupdater_AWS::Lambda::Function, Affected Metric: latency_p50. Path: ['lambdastatusupdater_AWS::Lambda::Function', 'petInfo_AWS::DynamoDB::Table']","On 2023-04-19 5:27, a latency issue was detected. The issue had a severity of 0.06, with 'petInfo_AWS::DynamoDB::Table' identified as the root cause and 'lambdastatusupdater_AWS::Lambda::Function' as the target. The affected metric was 'latency_p50'. The path involved: ['lambdastatusupdater_AWS::Lambda::Function', 'petInfo_AWS::DynamoDB::Table']."
lambdastatusupdater_AWS::Lambda,lambdastatusupdater_AWS::Lambda::Function,latency,0.128800497,latency_p99,"['lambdastatusupdater_AWS::Lambda', 'lambdastatusupdater_AWS::Lambda::Function']",0_36,The path of the issue is from lambdastatusupdater_AWS::Lambda to lambdastatusupdater_AWS::Lambda::Function.,2023-04-18 22:22,"On 2023-04-18 22:22, a latency issue with severity 0.13 was detected. Root Cause Node: lambdastatusupdater_AWS::Lambda::Function, Target Node: lambdastatusupdater_AWS::Lambda, Affected Metric: latency_p99. Path: ['lambdastatusupdater_AWS::Lambda', 'lambdastatusupdater_AWS::Lambda::Function']","On 2023-04-18 22:22, a latency issue was detected. The issue had a severity of 0.13, with 'lambdastatusupdater_AWS::Lambda::Function' identified as the root cause and 'lambdastatusupdater_AWS::Lambda' as the target. The affected metric was 'latency_p99'. The path involved: ['lambdastatusupdater_AWS::Lambda', 'lambdastatusupdater_AWS::Lambda::Function']."
amazon.com_remote,payforadoption_AWS::ECS::Container,latency,0.096443409,latency_Average,"['payforadoption_AWS::ECS::Container', 'amazon.com_remote']",1_23,The path of the issue is from payforadoption_AWS::ECS::Container to amazon.com_remote.,2023-04-18 21:52,"On 2023-04-18 21:52, a latency issue with severity 0.10 was detected. Root Cause Node: payforadoption_AWS::ECS::Container, Target Node: amazon.com_remote, Affected Metric: latency_Average. Path: ['payforadoption_AWS::ECS::Container', 'amazon.com_remote']","On 2023-04-18 21:52, a latency issue was detected. The issue had a severity of 0.10, with 'payforadoption_AWS::ECS::Container' identified as the root cause and 'amazon.com_remote' as the target. The affected metric was 'latency_Average'. The path involved: ['payforadoption_AWS::ECS::Container', 'amazon.com_remote']."
PetSite,AWS::StepFunctions::StateMachine,latency,0.121426152,latency_p50,"['PetSite', 'AWS::StepFunctions::StateMachine']",1_3,The path of the issue is from PetSite to AWS::StepFunctions::StateMachine.,2023-04-18 21:52,"On 2023-04-18 21:52, a latency issue with severity 0.12 was detected. Root Cause Node: AWS::StepFunctions::StateMachine, Target Node: PetSite, Affected Metric: latency_p50. Path: ['PetSite', 'AWS::StepFunctions::StateMachine']","On 2023-04-18 21:52, a latency issue was detected. The issue had a severity of 0.12, with 'AWS::StepFunctions::StateMachine' identified as the root cause and 'PetSite' as the target. The affected metric was 'latency_p50'. The path involved: ['PetSite', 'AWS::StepFunctions::StateMachine']."
PetSite,AWS::StepFunctions::StateMachine,latency,0.047802814,latency_p90,"['PetSite', 'AWS::StepFunctions::StateMachine']",0_1,The path of the issue is from PetSite to AWS::StepFunctions::StateMachine.,2023-04-18 22:22,"On 2023-04-18 22:22, a latency issue with severity 0.05 was detected. Root Cause Node: AWS::StepFunctions::StateMachine, Target Node: PetSite, Affected Metric: latency_p90. Path: ['PetSite', 'AWS::StepFunctions::StateMachine']","On 2023-04-18 22:22, a latency issue was detected. The issue had a severity of 0.05, with 'AWS::StepFunctions::StateMachine' identified as the root cause and 'PetSite' as the target. The affected metric was 'latency_p90'. The path involved: ['PetSite', 'AWS::StepFunctions::StateMachine']."
lambda_step_priceLessThan55_AWS::Lambda,lambda_step_priceLessThan55_AWS::Lambda::Function,latency,0.039502019,latency_p90,"['AWS::StepFunctions::StateMachine', 'lambda_step_priceLessThan55_AWS::Lambda', 'lambda_step_priceLessThan55_AWS::Lambda::Function', 'lambda_step_priceLessThan55', 'Evidently_AWS::Evidently']",2_48,"The path of the issue is from AWS::StepFunctions::StateMachine, through lambda_step_priceLessThan55_AWS::Lambda to lambda_step_priceLessThan55_AWS::Lambda::Function to lambda_step_priceLessThan55, to Evidently_AWS::Evidently.",2023-04-19 5:27,"On 2023-04-19 5:27, a latency issue with severity 0.04 was detected. Root Cause Node: lambda_step_priceLessThan55_AWS::Lambda::Function, Target Node: lambda_step_priceLessThan55_AWS::Lambda, Affected Metric: latency_p90. Path: ['AWS::StepFunctions::StateMachine', 'lambda_step_priceLessThan55_AWS::Lambda', 'lambda_step_priceLessThan55_AWS::Lambda::Function', 'lambda_step_priceLessThan55', 'Evidently_AWS::Evidently']","On 2023-04-19 5:27, a latency issue was detected. The issue had a severity of 0.04, with 'lambda_step_priceLessThan55_AWS::Lambda::Function' identified as the root cause and 'lambda_step_priceLessThan55_AWS::Lambda' as the target. The affected metric was 'latency_p90'. The path involved: ['AWS::StepFunctions::StateMachine', 'lambda_step_priceLessThan55_AWS::Lambda', 'lambda_step_priceLessThan55_AWS::Lambda::Function', 'lambda_step_priceLessThan55', 'Evidently_AWS::Evidently']."
lambda_step_priceGreaterThan55_AWS::Lambda,lambda_step_priceGreaterThan55_AWS::Lambda::Function,latency,0.126628271,latency_p99,"['lambda_step_priceGreaterThan55_AWS::Lambda', 'lambda_step_priceGreaterThan55_AWS::Lambda::Function']",1_49,The path of the issue is from lambda_step_priceGreaterThan55_AWS::Lambda to lambda_step_priceGreaterThan55_AWS::Lambda::Function.,2023-04-18 21:52,"On 2023-04-18 21:52, a latency issue with severity 0.13 was detected. Root Cause Node: lambda_step_priceGreaterThan55_AWS::Lambda::Function, Target Node: lambda_step_priceGreaterThan55_AWS::Lambda, Affected Metric: latency_p99. Path: ['lambda_step_priceGreaterThan55_AWS::Lambda', 'lambda_step_priceGreaterThan55_AWS::Lambda::Function']","On 2023-04-18 21:52, a latency issue was detected. The issue had a severity of 0.13, with 'lambda_step_priceGreaterThan55_AWS::Lambda::Function' identified as the root cause and 'lambda_step_priceGreaterThan55_AWS::Lambda' as the target. The affected metric was 'latency_p99'. The path involved: ['lambda_step_priceGreaterThan55_AWS::Lambda', 'lambda_step_priceGreaterThan55_AWS::Lambda::Function']."
lambda_step_priceGreaterThan55_AWS::Lambda,AWS::StepFunctions::StateMachine,latency,0.069715708,latency_p50,"['AWS::StepFunctions::StateMachine', 'lambda_step_priceGreaterThan55_AWS::Lambda']",1_44,The path of the issue is from AWS::StepFunctions::StateMachine to lambda_step_priceGreaterThan55_AWS::Lambda.,2023-04-18 21:52,"On 2023-04-18 21:52, a latency issue with severity 0.07 was detected. Root Cause Node: AWS::StepFunctions::StateMachine, Target Node: lambda_step_priceGreaterThan55_AWS::Lambda, Affected Metric: latency_p50. Path: ['AWS::StepFunctions::StateMachine', 'lambda_step_priceGreaterThan55_AWS::Lambda']","On 2023-04-18 21:52, a latency issue was detected. The issue had a severity of 0.07, with 'AWS::StepFunctions::StateMachine' identified as the root cause and 'lambda_step_priceGreaterThan55_AWS::Lambda' as the target. The affected metric was 'latency_p50'. The path involved: ['AWS::StepFunctions::StateMachine', 'lambda_step_priceGreaterThan55_AWS::Lambda']."
SSM_AWS::SSM,lambda_step_readDDB_AWS::Lambda::Function,latency,0.059548887,availability_Average,"['lambda_step_readDDB_AWS::Lambda::Function', 'lambda_step_readDDB', 'SSM_AWS::SSM']",1_36,"The path of the issue is from lambda_step_readDDB_AWS::Lambda::Function, through lambda_step_readDDB, to SSM_AWS::SSM.",2023-04-18 21:52,"On 2023-04-18 21:52, a latency issue with severity 0.06 was detected. Root Cause Node: lambda_step_readDDB_AWS::Lambda::Function, Target Node: SSM_AWS::SSM, Affected Metric: availability_Average. Path: ['lambda_step_readDDB_AWS::Lambda::Function', 'lambda_step_readDDB', 'SSM_AWS::SSM']","On 2023-04-18 21:52, a latency issue was detected. The issue had a severity of 0.06, with 'lambda_step_readDDB_AWS::Lambda::Function' identified as the root cause and 'SSM_AWS::SSM' as the target. The affected metric was 'availability_Average'. The path involved: ['lambda_step_readDDB_AWS::Lambda::Function', 'lambda_step_readDDB', 'SSM_AWS::SSM']."
